gene_id	gene_symbol	tissue	score	source
ENSG00000278941.1	SMG6-IT1	Liver	0.0	GTEx
ENSG00000280242.1	RP5-1037N22.2	Liver	0.0	GTEx
ENSG00000167720.12	SRR	Liver	2.1718417694598044e-05	GTEx
ENSG00000262333.1	HNRNPA1P16	Liver	1.850276478094428e-05	GTEx
ENSG00000167721.10	TSR1	Liver	0.0001015142492556359	GTEx
ENSG00000275084.3	SNORD91B	Liver	0.0	GTEx
ENSG00000212163.5	SNORD91A	Liver	2.667800935772012e-06	GTEx
ENSG00000141258.12	SGSM2	Liver	0.0002500212675457252	GTEx
ENSG00000274758.1	RP1-59D14.10	Liver	3.998298596341982e-06	GTEx
ENSG00000263345.1	RP1-59D14.5	Liver	3.7065078689919176e-05	GTEx
ENSG00000070444.14	MNT	Liver	5.6656741811994895e-05	GTEx
ENSG00000127804.12	METTL16	Liver	4.14376860910251e-05	GTEx
ENSG00000279872.1	RP1-59D14.9	Liver	0.0	GTEx
ENSG00000280280.1	RP1-59D14.8	Liver	0.0	GTEx
ENSG00000243049.3	RN7SL33P	Liver	0.0	GTEx
ENSG00000262953.1	EIF4A1P9	Liver	0.0	GTEx
ENSG00000007168.12	PAFAH1B1	Liver	0.00025350914504466184	GTEx
ENSG00000262480.2	SAMD11P1	Liver	0.0	GTEx
ENSG00000279432.1	RP11-135N5.3	Liver	3.6146320714589534e-06	GTEx
ENSG00000239884.3	RN7SL608P	Liver	2.7375584857507444e-05	GTEx
ENSG00000272911.1	RP11-74E22.6	Liver	5.874096129306677e-06	GTEx
ENSG00000132361.16	CLUH	Liver	0.0014888132709485326	GTEx
ENSG00000273606.1	MIR6776	Liver	0.0	GTEx
ENSG00000262050.1	RP11-74E22.3	Liver	9.56358996171842e-06	GTEx
ENSG00000277200.1	RP11-74E22.8	Liver	3.4138664398128456e-07	GTEx
ENSG00000261963.3	CCDC92B	Liver	0.0	GTEx
ENSG00000132359.14	RAP1GAP2	Liver	1.8894087622288388e-05	GTEx
ENSG00000262884.1	CTD-3060P21.1	Liver	0.0	GTEx
ENSG00000262628.1	OR1D5	Liver	0.0	GTEx
ENSG00000184166.1	OR1D2	Liver	0.0	GTEx
ENSG00000142163.7	OR1E3	Liver	0.0	GTEx
ENSG00000183024.3	OR1G1	Liver	0.0	GTEx
ENSG00000261848.5	CTD-2309O5.3	Liver	0.0	GTEx
ENSG00000262085.2	OR1P1	Liver	0.0	GTEx
ENSG00000172150.4	OR1A2	Liver	0.0	GTEx
ENSG00000172146.1	OR1A1	Liver	0.0	GTEx
ENSG00000255095.1	OR1D4	Liver	0.0	GTEx
ENSG00000262106.1	OR1D3P	Liver	0.0	GTEx
ENSG00000221882.2	OR3A2	Liver	0.0	GTEx
ENSG00000262670.5	RP11-64J4.2	Liver	0.0	GTEx
ENSG00000180090.4	OR3A1	Liver	0.0	GTEx
ENSG00000180068.8	OR3A4P	Liver	0.0	GTEx
ENSG00000272546.1	OR3A5P	Liver	0.0	GTEx
ENSG00000267129.1	OR1AC1P	Liver	0.0	GTEx
ENSG00000180042.4	OR1R1P	Liver	0.0	GTEx
ENSG00000180016.2	OR1E1	Liver	0.0	GTEx
ENSG00000159961.1	OR3A3	Liver	0.0	GTEx
ENSG00000127780.3	OR1E2	Liver	0.0	GTEx
ENSG00000280268.1	RP11-147K16.3	Liver	0.0	GTEx
ENSG00000141255.12	SPATA22	Liver	4.251807741386644e-07	GTEx
ENSG00000108381.10	ASPA	Liver	4.799659719268396e-05	GTEx
ENSG00000167723.14	TRPV3	Liver	9.442790301999148e-06	GTEx
ENSG00000196689.11	TRPV1	Liver	0.00023845172267120376	GTEx
ENSG00000263338.1	RP11-235E17.3	Liver	4.010208421948108e-06	GTEx
ENSG00000261916.1	RP11-235E17.4	Liver	5.0778392173543174e-06	GTEx
ENSG00000197417.7	SHPK	Liver	0.000285325393449596	GTEx
ENSG00000262248.1	RP11-235E17.5	Liver	1.031816248404934e-05	GTEx
ENSG00000040531.14	CTNS	Liver	0.0001643896214376861	GTEx
ENSG00000262903.1	RP11-235E17.6	Liver	4.417694598043386e-05	GTEx
ENSG00000213977.7	TAX1BP3	Liver	0.00037167162909400254	GTEx
ENSG00000240898.1	RP11-48B14.1	Liver	1.5063377286261165e-05	GTEx
ENSG00000127774.6	EMC6	Liver	0.0006108039132284135	GTEx
ENSG00000083454.21	P2RX5	Liver	1.0909400255210549e-05	GTEx
ENSG00000083457.11	ITGAE	Liver	3.342407486176095e-05	GTEx
ENSG00000262692.1	CTD-3195I5.3	Liver	1.2856656741811993e-05	GTEx
ENSG00000177602.5	GSG2	Liver	1.251807741386644e-06	GTEx
ENSG00000262358.1	CTD-3195I5.4	Liver	0.0	GTEx
ENSG00000074356.16	NCBP3	Liver	7.064227988090173e-05	GTEx
ENSG00000004660.14	CAMKK1	Liver	8.629519353466611e-06	GTEx
ENSG00000108405.3	P2RX1	Liver	1.411909825606125e-05	GTEx
ENSG00000074370.17	ATP2A3	Liver	5.208847299021693e-05	GTEx
ENSG00000263312.1	LINC01975	Liver	0.0	GTEx
ENSG00000074755.14	ZZEF1	Liver	0.0001039897915780519	GTEx
ENSG00000252456.1	RNA5SP434	Liver	0.0	GTEx
ENSG00000167740.9	CYB5D2	Liver	0.00023224159931943853	GTEx
ENSG00000185722.16	ANKFY1	Liver	0.00011956614206720544	GTEx
ENSG00000251812.1	Y_RNA	Liver	0.0	GTEx
ENSG00000263219.1	RYKP1	Liver	6.604849000425351e-07	GTEx
ENSG00000274363.1	RP11-104O19.4	Liver	2.253509145044662e-06	GTEx
ENSG00000132388.12	UBE2G1	Liver	0.00020085070182900892	GTEx
ENSG00000261868.1	MFSD1P1	Liver	3.6171841769459805e-07	GTEx
ENSG00000263882.2	RN7SL774P	Liver	0.0	GTEx
ENSG00000182557.7	SPNS3	Liver	8.809017439387494e-06	GTEx
ENSG00000262823.1	RP13-580F15.2	Liver	8.241599319438537e-06	GTEx
ENSG00000229782.1	AC118754.4	Liver	1.7039557635048916e-05	GTEx
ENSG00000183018.8	SPNS2	Liver	7.81029349213101e-05	GTEx
ENSG00000132382.14	MYBBP1A	Liver	0.00018953636750319015	GTEx
ENSG00000167741.10	GGT6	Liver	3.923436835389196e-06	GTEx
ENSG00000262921.1	RP11-141J13.3	Liver	0.0	GTEx
ENSG00000262519.1	TXNP4	Liver	0.0	GTEx
ENSG00000188176.11	SMTNL2	Liver	1.2590387069332202e-06	GTEx
ENSG00000261863.1	LINC01996	Liver	0.0	GTEx
ENSG00000222429.1	RNU6-955P	Liver	0.0	GTEx
ENSG00000161905.12	ALOX15	Liver	6.017864738409187e-07	GTEx
ENSG00000141456.14	PELP1	Liver	0.00016989366227137387	GTEx
ENSG00000235085.3	AC091153.4	Liver	2.5844321565291368e-06	GTEx
ENSG00000244184.1	RP11-314A20.2	Liver	4.9221607826456825e-06	GTEx
ENSG00000213939.4	RP11-314A20.1	Liver	1.250191407911527e-05	GTEx
ENSG00000141480.17	ARRB2	Liver	0.00027222458528285837	GTEx
ENSG00000161920.9	MED11	Liver	0.00026788600595491284	GTEx
ENSG00000261898.2	RP11-314A20.5	Liver	0.0	GTEx
ENSG00000161921.14	CXCL16	Liver	0.0002698426201616333	GTEx
ENSG00000141497.13	ZMYND15	Liver	3.693747341556784e-05	GTEx
ENSG00000142484.6	TM4SF5	Liver	0.0020961293066780093	GTEx
ENSG00000182853.11	VMO1	Liver	9.737133134836239e-05	GTEx
ENSG00000280254.1	RP11-81A22.4	Liver	6.039982985963419e-05	GTEx
ENSG00000182327.7	GLTPD2	Liver	0.0009337303275202042	GTEx
ENSG00000142507.9	PSMB6	Liver	0.0014546150574223735	GTEx
ENSG00000262165.2	RP11-81A22.5	Liver	6.559761803487877e-06	GTEx
ENSG00000129219.13	PLD2	Liver	0.0001403232666950234	GTEx
ENSG00000141503.15	MINK1	Liver	0.00032343683538919605	GTEx
ENSG00000230201.5	ATP6V0CP1	Liver	0.0	GTEx
ENSG00000264113.2	RN7SL784P	Liver	0.0	GTEx
ENSG00000108556.7	CHRNE	Liver	7.863037005529562e-05	GTEx
ENSG00000205710.3	C17orf107	Liver	3.363675031901319e-05	GTEx
ENSG00000185245.7	GP1BA	Liver	1.1789876648234794e-05	GTEx
ENSG00000108528.13	SLC25A11	Liver	0.00094666099532114	GTEx
ENSG00000108523.15	RNF167	Liver	0.0012433007230965546	GTEx
ENSG00000108518.7	PFN1	Liver	0.003624840493407061	GTEx
ENSG00000108515.17	ENO3	Liver	0.0006102084219481072	GTEx
ENSG00000091640.7	SPAG7	Liver	0.00034751169715014886	GTEx
ENSG00000108509.20	CAMTA2	Liver	0.00022815823054019566	GTEx
ENSG00000262429.1	RP5-1050D4.3	Liver	0.0	GTEx
ENSG00000274300.1	MIR6864	Liver	0.0	GTEx
ENSG00000278517.1	MIR6865	Liver	0.0	GTEx
ENSG00000234203.1	RP5-1050D4.2	Liver	7.785623139089749e-06	GTEx
ENSG00000262678.1	RP5-1050D4.4	Liver	0.0	GTEx
ENSG00000262227.1	RP5-1050D4.5	Liver	7.640153126329221e-06	GTEx
ENSG00000196388.8	INCA1	Liver	3.4529987239472566e-05	GTEx
ENSG00000129250.11	KIF1C	Liver	0.000534666099532114	GTEx
ENSG00000227495.1	AC109333.10	Liver	1.7507443641003827e-05	GTEx
ENSG00000132517.14	SLC52A1	Liver	6.729902169289664e-07	GTEx
ENSG00000262495.1	RP11-46I8.1	Liver	0.0	GTEx
ENSG00000262693.1	RP11-46I8.3	Liver	0.0	GTEx
ENSG00000180787.5	ZFP3	Liver	1.3578051892811569e-05	GTEx
ENSG00000167840.13	ZNF232	Liver	5.4912803062526585e-05	GTEx
ENSG00000234327.7	AC012146.7	Liver	1.5811994895789025e-05	GTEx
ENSG00000129204.16	USP6	Liver	1.7481922586133562e-06	GTEx
ENSG00000262855.1	RP11-46I8.4	Liver	0.0	GTEx
ENSG00000180626.9	ZNF594	Liver	2.2279880901743935e-05	GTEx
ENSG00000261879.5	RP11-333E1.1	Liver	9.720969800085071e-06	GTEx
ENSG00000161929.14	SCIMP	Liver	8.874521480221184e-06	GTEx
ENSG00000263164.1	RP11-333E1.2	Liver	1.2346235644406637e-05	GTEx
ENSG00000029725.16	RABEP1	Liver	0.00020102084219481074	GTEx
ENSG00000108559.11	NUP88	Liver	0.00023989791578051895	GTEx
ENSG00000263220.1	RP11-420A6.2	Liver	2.906848149723522e-06	GTEx
ENSG00000129197.14	RPAIN	Liver	0.0001324287537218205	GTEx
ENSG00000263272.1	CTC-524C5.2	Liver	0.00017311782220331775	GTEx
ENSG00000108561.8	C1QBP	Liver	0.0008837941301573798	GTEx
ENSG00000005100.12	DHX33	Liver	0.00010309655465759251	GTEx
ENSG00000262099.1	CTC-524C5.5	Liver	0.0	GTEx
ENSG00000072849.10	DERL2	Liver	0.00020161633347511696	GTEx
ENSG00000167842.15	MIS12	Liver	0.00015389196086771587	GTEx
ENSG00000091592.15	NLRP1	Liver	4.499361973628243e-05	GTEx
ENSG00000282980.1	RP11-807C20.2	Liver	0.0	GTEx
ENSG00000262961.1	CTB-162E12.1	Liver	0.0	GTEx
ENSG00000179314.13	WSCD1	Liver	4.176945980433858e-06	GTEx
ENSG00000262231.1	RP11-960B9.2	Liver	0.0	GTEx
ENSG00000206618.1	RNU6-1264P	Liver	0.0	GTEx
ENSG00000262609.1	BTF3P14	Liver	0.0	GTEx
ENSG00000129221.15	AIPL1	Liver	0.0	GTEx
ENSG00000262818.1	RP11-636N17.1	Liver	0.0	GTEx
ENSG00000129195.15	FAM64A	Liver	7.975329646958741e-07	GTEx
ENSG00000091622.15	PITPNM3	Liver	9.263292216078264e-06	GTEx
ENSG00000274860.1	Metazoa_SRP	Liver	0.0	GTEx
ENSG00000198920.9	KIAA0753	Liver	3.939600170140366e-05	GTEx
ENSG00000200914.1	RNA5SP435	Liver	0.0	GTEx
ENSG00000282936.1	CTC-281F24.5	Liver	9.125478519778817e-07	GTEx
ENSG00000129235.10	TXNDC17	Liver	0.0004444066354742662	GTEx
ENSG00000108590.10	MED31	Liver	0.00011146746065504041	GTEx
ENSG00000256806.5	C17orf100	Liver	4.6737558485750745e-05	GTEx
ENSG00000261996.1	CTC-281F24.1	Liver	4.370055295618886e-06	GTEx
ENSG00000264468.1	MIR4520-1	Liver	0.0	GTEx
ENSG00000274114.2	CTC-281F24.3	Liver	2.5478519778817527e-05	GTEx
ENSG00000141485.16	SLC13A5	Liver	0.00445427477669077	GTEx
ENSG00000262990.1	CTC-281F24.2	Liver	0.0	GTEx
ENSG00000244283.1	RPL23AP73	Liver	0.0	GTEx
ENSG00000132530.16	XAF1	Liver	0.0001891960867715866	GTEx
ENSG00000279296.1	PRAL	Liver	2.148872820076563e-05	GTEx
ENSG00000177294.6	FBXO39	Liver	6.236495108464484e-06	GTEx
ENSG00000167858.12	TEKT1	Liver	1.0474691620586984e-06	GTEx
ENSG00000262943.7	ALOX12P2	Liver	6.233943002977455e-05	GTEx
ENSG00000215067.9	ALOX12-AS1	Liver	1.9515099957464905e-05	GTEx
ENSG00000262503.1	RP11-530N7.2	Liver	1.913228413441089e-05	GTEx
ENSG00000263316.1	RP11-530N7.3	Liver	1.3082943428328372e-05	GTEx
ENSG00000262089.1	RP11-589P10.5	Liver	4.144619310931518e-05	GTEx
ENSG00000108839.11	ALOX12	Liver	9.236920459378987e-06	GTEx
ENSG00000219200.11	RNASEK	Liver	0.0013732028923862188	GTEx
ENSG00000258315.5	C17orf49	Liver	0.0001250021267545725	GTEx
ENSG00000267532.5	MIR497HG	Liver	1.4626116546150575e-05	GTEx
ENSG00000161940.10	BCL6B	Liver	2.3360272224585284e-05	GTEx
ENSG00000174327.6	SLC16A13	Liver	0.0003590812420246703	GTEx
ENSG00000174326.11	SLC16A11	Liver	4.756273925988941e-05	GTEx
ENSG00000262067.1	CTD-2545G14.2	Liver	0.0	GTEx
ENSG00000132514.13	CLEC10A	Liver	4.4959591663122075e-05	GTEx
ENSG00000161944.16	ASGR2	Liver	0.006718843045512547	GTEx
ENSG00000213876.4	RPL7AP64	Liver	0.0	GTEx
ENSG00000141505.11	ASGR1	Liver	0.00695533815397703	GTEx
ENSG00000132535.18	DLG4	Liver	5.917481922586134e-05	GTEx
ENSG00000279812.1	CTD-2545G14.4	Liver	1.2777541471714164e-05	GTEx
ENSG00000072778.19	ACADVL	Liver	0.010480646533390047	GTEx
ENSG00000199053.3	MIR324	Liver	3.561037856231391e-05	GTEx
ENSG00000004975.11	DVL2	Liver	0.0001267800935772012	GTEx
ENSG00000040633.12	PHF23	Liver	0.00019617184176945983	GTEx
ENSG00000170296.9	GABARAP	Liver	0.0022960442364951083	GTEx
ENSG00000279641.1	CTD-2545G14.6	Liver	5.3619736282433e-06	GTEx
ENSG00000175826.11	CTDNEP1	Liver	0.0006395576350489154	GTEx
ENSG00000170291.14	ELP5	Liver	0.00031263292216078266	GTEx
ENSG00000181885.18	CLDN7	Liver	0.00014510421097405361	GTEx
ENSG00000202251.1	Y_RNA	Liver	0.0	GTEx
ENSG00000181856.14	SLC2A4	Liver	2.4968098681412165e-05	GTEx
ENSG00000263342.1	RP1-4G17.2	Liver	0.0	GTEx
ENSG00000006047.12	YBX2	Liver	3.417269247128881e-05	GTEx
ENSG00000132507.17	EIF5A	Liver	0.002648234793704806	GTEx
ENSG00000132522.15	GPS2	Liver	0.0005105912377711612	GTEx
ENSG00000215041.9	NEURL4	Liver	0.00013006380263717567	GTEx
ENSG00000224647.2	AC026954.6	Liver	0.0	GTEx
ENSG00000072818.11	ACAP1	Liver	6.307103360272224e-05	GTEx
ENSG00000213859.4	KCTD11	Liver	6.4381114419396e-05	GTEx
ENSG00000182896.12	TMEM95	Liver	0.0	GTEx
ENSG00000174292.12	TNK1	Liver	5.8477243726074014e-05	GTEx
ENSG00000187838.16	PLSCR3	Liver	0.0001511527009783071	GTEx
ENSG00000205544.3	TMEM256	Liver	0.0011840068056146321	GTEx
ENSG00000169992.9	NLGN2	Liver	8.440663547426627e-05	GTEx
ENSG00000181323.7	SPEM1	Liver	0.0	GTEx
ENSG00000184560.7	C17orf74	Liver	4.4117396852403236e-07	GTEx
ENSG00000283439.1	RP11-104H15.12	Liver	1.8170991067630795e-07	GTEx
ENSG00000181284.2	TMEM102	Liver	4.292641429179073e-05	GTEx
ENSG00000161958.10	FGF11	Liver	5.738834538494258e-06	GTEx
ENSG00000170175.10	CHRNB1	Liver	0.00013262441514249256	GTEx
ENSG00000174282.11	ZBTB4	Liver	9.588260314759677e-05	GTEx
ENSG00000259224.2	SLC35G6	Liver	7.486176095278604e-07	GTEx
ENSG00000181222.15	POLR2A	Liver	0.00040450871969374734	GTEx
ENSG00000201489.1	Y_RNA	Liver	0.0	GTEx
ENSG00000239697.10	TNFSF12	Liver	0.00019855380689068482	GTEx
ENSG00000276384.1	RP11-186B7.7	Liver	4.064653339004679e-06	GTEx
ENSG00000161955.16	TNFSF13	Liver	0.00015708209272649937	GTEx
ENSG00000161956.12	SENP3	Liver	0.0002139515099957465	GTEx
ENSG00000161960.14	EIF4A1	Liver	0.0019523606975754997	GTEx
ENSG00000209582.1	SNORA48	Liver	5.396001701403658e-05	GTEx
ENSG00000238917.1	SNORD10	Liver	0.000121999149298171	GTEx
ENSG00000129226.13	CD68	Liver	0.0004393024245002127	GTEx
ENSG00000233223.2	AC113189.5	Liver	8.495108464483199e-05	GTEx
ENSG00000129255.15	MPDU1	Liver	0.0007686941726924714	GTEx
ENSG00000129194.7	SOX15	Liver	1.2957890259464058e-05	GTEx
ENSG00000129245.11	FXR2	Liver	0.0002657592513823905	GTEx
ENSG00000129214.14	SHBG	Liver	0.00019710761378136964	GTEx
ENSG00000141504.11	SAT2	Liver	0.0033645257337303275	GTEx
ENSG00000129244.8	ATP1B2	Liver	2.793704806465334e-05	GTEx
ENSG00000141510.16	TP53	Liver	0.00011686091025095704	GTEx
ENSG00000262251.1	RP11-199F11.2	Liver	4.014461931093152e-05	GTEx
ENSG00000141499.16	WRAP53	Liver	3.5550829434283283e-05	GTEx
ENSG00000108947.4	EFNB3	Liver	1.3796682262866865e-05	GTEx
ENSG00000183914.14	DNAH2	Liver	2.330923011484475e-06	GTEx
ENSG00000240480.1	RPL29P2	Liver	0.0	GTEx
ENSG00000132510.10	KDM6B	Liver	0.0001585538068906848	GTEx
ENSG00000167874.6	TMEM88	Liver	4.275627392598894e-05	GTEx
ENSG00000183011.13	NAA38	Liver	0.00034036580178647383	GTEx
ENSG00000182224.11	CYB5D1	Liver	3.0267971076137813e-05	GTEx
ENSG00000280046.1	RP11-1099M24.6	Liver	4.591237771161208e-06	GTEx
ENSG00000170004.16	CHD3	Liver	6.72564866014462e-05	GTEx
ENSG00000252835.1	SCARNA21	Liver	0.0	GTEx
ENSG00000179859.9	AC025335.1	Liver	9.146746065504042e-06	GTEx
ENSG00000170049.9	KCNAB3	Liver	1.463037005529562e-05	GTEx
ENSG00000170043.11	TRAPPC1	Liver	0.0008445767758400681	GTEx
ENSG00000170037.13	CNTROB	Liver	0.00013173968524032327	GTEx
ENSG00000262492.1	RP11-1099M24.8	Liver	0.0	GTEx
ENSG00000132518.6	GUCY2D	Liver	7.073585708209272e-07	GTEx
ENSG00000279174.1	RP11-1099M24.9	Liver	5.589961718417694e-07	GTEx
ENSG00000179593.15	ALOX15B	Liver	2.060399829859634e-06	GTEx
ENSG00000263427.1	RP11-599B13.3	Liver	0.0	GTEx
ENSG00000275011.1	RP11-599B13.9	Liver	0.0	GTEx
ENSG00000179477.9	ALOX12B	Liver	3.618885580603998e-07	GTEx
ENSG00000214999.3	AC129492.6	Liver	9.052318162484049e-07	GTEx
ENSG00000264005.1	MIR4314	Liver	0.0	GTEx
ENSG00000179148.9	ALOXE3	Liver	1.8579327945555082e-07	GTEx
ENSG00000179111.8	HES7	Liver	5.218205019140792e-07	GTEx
ENSG00000179094.15	PER1	Liver	0.0006898341131433433	GTEx
ENSG00000284117.1	MIR6883	Liver	8.111441939600171e-06	GTEx
ENSG00000220205.8	VAMP2	Liver	0.000417524457677584	GTEx
ENSG00000179029.14	TMEM107	Liver	1.614376860910251e-05	GTEx
ENSG00000266824.1	RP11-599B13.7	Liver	1.2539344959591664e-06	GTEx
ENSG00000283160.1	MIR4521	Liver	0.0	GTEx
ENSG00000196544.7	BORCS6	Liver	7.696299447043811e-05	GTEx
ENSG00000271002.1	RP11-599B13.8	Liver	0.0	GTEx
ENSG00000178999.12	AURKB	Liver	9.077839217354317e-06	GTEx
ENSG00000178977.3	LINC00324	Liver	2.529987239472565e-05	GTEx
ENSG00000178971.13	CTC1	Liver	0.00010920459378987665	GTEx
ENSG00000178921.13	PFAS	Liver	7.791578051892811e-05	GTEx
ENSG00000269947.1	RP11-849F2.9	Liver	1.8213526159081243e-05	GTEx
ENSG00000125434.10	SLC25A35	Liver	3.563589961718418e-05	GTEx
ENSG00000108961.13	RANGRF	Liver	8.726499361973628e-05	GTEx
ENSG00000271029.1	RP11-849F2.10	Liver	0.0	GTEx
ENSG00000198844.10	ARHGEF15	Liver	3.146746065504041e-05	GTEx
ENSG00000226871.1	AC135178.7	Liver	1.3802637175669928e-06	GTEx
ENSG00000212206.1	SNORA69	Liver	0.0	GTEx
ENSG00000266279.1	RP11-849F2.4	Liver	0.0	GTEx
ENSG00000184650.10	ODF4	Liver	0.0	GTEx
ENSG00000265749.5	RP11-849F2.5	Liver	3.202041684389621e-06	GTEx
ENSG00000184619.3	KRBA2	Liver	8.955338153977032e-06	GTEx
ENSG00000161970.12	RPL26	Liver	0.0025214802211824755	GTEx
ENSG00000189051.5	RNF222	Liver	3.02764780944279e-07	GTEx
ENSG00000166579.15	NDEL1	Liver	0.00026354742662696725	GTEx
ENSG00000133026.12	MYH10	Liver	0.0001401616333475117	GTEx
ENSG00000252363.1	RNU7-43P	Liver	0.0	GTEx
ENSG00000270606.1	RP11-713H12.2	Liver	3.3049766056997025e-07	GTEx
ENSG00000244604.1	RP11-713H12.1	Liver	0.0	GTEx
ENSG00000161973.10	CCDC42	Liver	7.788175244576775e-07	GTEx
ENSG00000183318.11	SPDYE4	Liver	0.0	GTEx
ENSG00000185156.5	MFSD6L	Liver	7.142492556358996e-07	GTEx
ENSG00000276231.4	PIK3R6	Liver	5.7090599744789454e-06	GTEx
ENSG00000141506.13	PIK3R5	Liver	2.2688217779668224e-05	GTEx
ENSG00000266389.1	CTB-41I6.1	Liver	0.0	GTEx
ENSG00000265975.1	CTB-41I6.2	Liver	8.843896214376861e-07	GTEx
ENSG00000065320.8	NTN1	Liver	7.316886431305826e-05	GTEx
ENSG00000262966.2	RP11-85B7.2	Liver	3.475967673330498e-07	GTEx
ENSG00000273816.1	RP11-85B7.5	Liver	7.008081667375584e-07	GTEx
ENSG00000170310.14	STX8	Liver	8.294342832837091e-05	GTEx
ENSG00000263708.2	RP11-85B7.4	Liver	0.0	GTEx
ENSG00000225751.2	AC087501.1	Liver	0.0	GTEx
ENSG00000262815.1	RP11-565F19.4	Liver	0.0	GTEx
ENSG00000263051.1	RP11-565F19.3	Liver	0.0	GTEx
ENSG00000271851.1	RP11-565F19.2	Liver	1.1760102084219481e-05	GTEx
ENSG00000166596.14	CFAP52	Liver	1.4695023394300297e-06	GTEx
ENSG00000241654.1	RPL19P18	Liver	0.0	GTEx
ENSG00000265349.1	RP11-55L4.2	Liver	2.6746065504040834e-06	GTEx
ENSG00000154914.16	USP43	Liver	6.137813696299447e-05	GTEx
ENSG00000262296.1	RP11-55L4.1	Liver	0.0	GTEx
ENSG00000282882.1	RP11-477N12.6	Liver	0.0	GTEx
ENSG00000184544.11	DHRS7C	Liver	4.4959591663122077e-07	GTEx
ENSG00000214978.7	GSG1L2	Liver	0.0	GTEx
ENSG00000283025.1	RP11-477N12.5	Liver	0.0	GTEx
ENSG00000065325.12	GLP2R	Liver	8.371756699276902e-06	GTEx
ENSG00000265593.1	NPM1P45	Liver	0.0	GTEx
ENSG00000109047.7	RCVRN	Liver	5.252233092301148e-07	GTEx
ENSG00000007237.18	GAS7	Liver	1.007826456826882e-05	GTEx
ENSG00000242692.1	RPS27AP1	Liver	8.058698426201617e-07	GTEx
ENSG00000273388.1	RP11-401O9.4	Liver	0.0	GTEx
ENSG00000006788.13	MYH13	Liver	0.0	GTEx
ENSG00000264067.1	RP11-401O9.3	Liver	0.0	GTEx
ENSG00000272736.5	RP11-799N11.1	Liver	0.0	GTEx
ENSG00000133020.4	MYH8	Liver	0.0	GTEx
ENSG00000264424.1	MYH4	Liver	0.0	GTEx
ENSG00000109061.9	MYH1	Liver	1.408847299021693e-06	GTEx
ENSG00000125414.18	MYH2	Liver	1.0272224585282858e-06	GTEx
ENSG00000214970.8	CTC-297N7.7	Liver	0.0	GTEx
ENSG00000109063.14	MYH3	Liver	4.3411314334325816e-05	GTEx
ENSG00000261433.1	CTC-297N7.1	Liver	1.1658868566567418e-06	GTEx
ENSG00000133028.10	SCO1	Liver	0.00010903445342407486	GTEx
ENSG00000263388.1	CTC-297N7.10	Liver	0.0	GTEx
ENSG00000170222.11	ADPRM	Liver	0.00012170991067630796	GTEx
ENSG00000187824.8	TMEM220	Liver	0.0004338579327945555	GTEx
ENSG00000264176.1	MAGOH2P	Liver	6.113994045087198e-05	GTEx
ENSG00000263400.6	TMEM220-AS1	Liver	9.054870267971077e-05	GTEx
ENSG00000264016.2	CTC-297N7.9	Liver	7.182475542322416e-05	GTEx
ENSG00000240813.2	RP11-963H4.2	Liver	1.8273075287111867e-06	GTEx
ENSG00000266114.1	RP11-963H4.5	Liver	1.1396852403232668e-06	GTEx
ENSG00000263429.3	LINC00675	Liver	7.71331348362399e-06	GTEx
ENSG00000279542.1	RP11-963H4.6	Liver	0.0	GTEx
ENSG00000233670.6	PIRT	Liver	3.6435559336452573e-07	GTEx
ENSG00000263508.5	RP11-963H4.3	Liver	9.635899617184178e-06	GTEx
ENSG00000207242.1	RNU6-1065P	Liver	0.0	GTEx
ENSG00000244753.2	RPL15P21	Liver	0.0	GTEx
ENSG00000243346.3	RN7SL601P	Liver	0.0	GTEx
ENSG00000188803.14	SHISA6	Liver	6.203317737133135e-08	GTEx
ENSG00000264727.1	RP11-680C21.1	Liver	0.0	GTEx
ENSG00000007174.17	DNAH9	Liver	8.233092301148447e-08	GTEx
ENSG00000263684.1	RP11-628O18.1	Liver	0.0	GTEx
ENSG00000266368.1	RP11-1096G20.5	Liver	1.5130582730752874e-06	GTEx
ENSG00000154957.13	ZNF18	Liver	0.00010296894938324116	GTEx
ENSG00000241185.2	RPL21P122	Liver	0.0	GTEx
ENSG00000065559.14	MAP2K4	Liver	0.0001560867715865589	GTEx
ENSG00000252707.1	RNU11-2P	Liver	0.0	GTEx
ENSG00000266297.1	MIR744	Liver	0.0	GTEx
ENSG00000263648.1	RP11-471L13.3	Liver	3.687792428753722e-06	GTEx
ENSG00000265400.1	RP11-471L13.2	Liver	0.0	GTEx
ENSG00000179136.6	LINC00670	Liver	0.0	GTEx
ENSG00000141052.17	MYOCD	Liver	1.948107188430455e-06	GTEx
ENSG00000227274.1	AC005358.3	Liver	0.0	GTEx
ENSG00000265489.1	RP11-1090M7.1	Liver	2.033177371331348e-07	GTEx
ENSG00000006740.16	ARHGAP44	Liver	1.0189706507868991e-05	GTEx
ENSG00000265503.1	MIR1269B	Liver	0.0	GTEx
ENSG00000280168.1	RP11-1090M7.3	Liver	0.0	GTEx
ENSG00000277621.1	RP11-597M12.2	Liver	0.0	GTEx
ENSG00000006744.18	ELAC2	Liver	0.0004351339855380689	GTEx
ENSG00000273098.1	RP11-488L1.1	Liver	0.0	GTEx
ENSG00000234634.1	LINC02093	Liver	0.0	GTEx
ENSG00000153976.2	HS3ST3A1	Liver	5.4802211824755425e-06	GTEx
